order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-007233,2024-03-23,2024,Q1,3,March,North America,Canada,Office Supplies,Notebooks,Consumer,5,96.6,483.0,218.82,264.18,54.7
ORD-007234,2024-05-06,2024,Q2,5,May,Asia Pacific,China,Office Supplies,Notebooks,Consumer,4,175.57,702.28,309.48,392.8,55.93
ORD-007235,2023-08-26,2023,Q3,8,August,Latin America,Colombia,Furniture,Sofas,Consumer,8,247.87,1982.96,1301.88,681.08,34.35
ORD-007236,2022-12-21,2022,Q4,12,December,North America,Canada,Furniture,Tables,Corporate,7,577.14,4039.98,2792.61,1247.37,30.88
ORD-007237,2024-03-24,2024,Q1,3,March,Latin America,Argentina,Electronics,Smartphones,Home Office,4,312.79,1251.16,1062.58,188.58,15.07
ORD-007238,2022-06-02,2022,Q2,6,June,Europe,United Kingdom,Furniture,Shelves,Home Office,13,1026.24,13341.12,7882.71,5458.41,40.91
ORD-007239,2022-09-20,2022,Q3,9,September,North America,United States,Clothing,Pants,Consumer,19,143.83,2732.77,1823.32,909.45,33.28
ORD-007240,2023-06-13,2023,Q2,6,June,North America,Canada,Electronics,Laptops,Corporate,4,1076.77,4307.08,3127.42,1179.66,27.39
ORD-007241,2022-01-20,2022,Q1,1,January,Asia Pacific,South Korea,Office Supplies,Notebooks,Home Office,15,59.87,898.05,528.34,369.71,41.17
ORD-007242,2023-02-14,2023,Q1,2,February,Latin America,Brazil,Electronics,Cameras,Corporate,7,1313.51,9194.57,6320.53,2874.04,31.26
ORD-007243,2023-01-22,2023,Q1,1,January,Asia Pacific,Japan,Furniture,Desks,Corporate,9,1370.07,12330.63,9631.42,2699.21,21.89
ORD-007244,2024-06-26,2024,Q2,6,June,Asia Pacific,China,Electronics,Laptops,Corporate,13,1674.82,21772.66,17594.92,4177.74,19.19
ORD-007245,2022-10-18,2022,Q4,10,October,Asia Pacific,Australia,Office Supplies,Notebooks,Home Office,14,51.56,721.84,384.33,337.51,46.76
ORD-007246,2024-02-09,2024,Q1,2,February,North America,United States,Furniture,Shelves,Home Office,1,770.81,770.81,403.32,367.49,47.68
ORD-007247,2022-01-10,2022,Q1,1,January,Latin America,Argentina,Electronics,Audio,Consumer,5,1229.03,6145.15,4661.68,1483.47,24.14
ORD-007248,2024-12-19,2024,Q4,12,December,Asia Pacific,India,Furniture,Sofas,Corporate,7,653.44,4574.08,3525.03,1049.05,22.93
ORD-007249,2023-03-14,2023,Q1,3,March,Latin America,Argentina,Clothing,Pants,Consumer,15,224.76,3371.4,2190.71,1180.69,35.02
ORD-007250,2024-09-29,2024,Q3,9,September,North America,United States,Electronics,Smartphones,Consumer,12,753.99,9047.88,6768.05,2279.83,25.2
ORD-007251,2023-01-26,2023,Q1,1,January,Europe,Spain,Office Supplies,Pens,Corporate,17,197.2,3352.4,1515.31,1837.09,54.8
ORD-007252,2022-11-02,2022,Q4,11,November,North America,Canada,Clothing,Jackets,Home Office,13,255.59,3322.67,2478.31,844.36,25.41
ORD-007253,2022-04-21,2022,Q2,4,April,Europe,Spain,Clothing,Jackets,Corporate,1,192.22,192.22,121.99,70.23,36.54
ORD-007254,2022-06-11,2022,Q2,6,June,Europe,France,Office Supplies,Binders,Home Office,6,195.25,1171.5,602.89,568.61,48.54
ORD-007255,2022-11-14,2022,Q4,11,November,Asia Pacific,Australia,Furniture,Desks,Corporate,13,1179.92,15338.96,9757.26,5581.7,36.39
ORD-007256,2023-10-02,2023,Q4,10,October,Europe,Spain,Furniture,Tables,Consumer,20,1026.3,20526.0,14023.09,6502.91,31.68
ORD-007257,2024-03-13,2024,Q1,3,March,Europe,Italy,Furniture,Tables,Home Office,20,289.61,5792.2,4443.23,1348.97,23.29
ORD-007258,2022-10-09,2022,Q4,10,October,Asia Pacific,India,Clothing,Jackets,Corporate,12,319.27,3831.24,2391.12,1440.12,37.59
ORD-007259,2022-01-31,2022,Q1,1,January,Europe,Germany,Clothing,Accessories,Corporate,6,153.83,922.98,560.76,362.22,39.24
ORD-007260,2023-09-29,2023,Q3,9,September,North America,Mexico,Furniture,Tables,Home Office,11,665.39,7319.29,3723.21,3596.08,49.13
ORD-007261,2023-08-06,2023,Q3,8,August,Europe,Italy,Clothing,Shirts,Home Office,12,297.26,3567.12,2028.67,1538.45,43.13
ORD-007262,2022-09-07,2022,Q3,9,September,Asia Pacific,China,Furniture,Sofas,Corporate,15,520.51,7807.65,5143.54,2664.11,34.12
ORD-007263,2022-07-17,2022,Q3,7,July,North America,Mexico,Office Supplies,Staplers,Consumer,4,148.11,592.44,272.99,319.45,53.92
ORD-007264,2024-07-04,2024,Q3,7,July,North America,Mexico,Furniture,Desks,Consumer,13,1051.06,13663.78,10479.03,3184.75,23.31
ORD-007265,2022-10-21,2022,Q4,10,October,Asia Pacific,South Korea,Furniture,Tables,Corporate,6,1056.39,6338.34,3258.97,3079.37,48.58
ORD-007266,2022-08-29,2022,Q3,8,August,North America,Canada,Office Supplies,Staplers,Home Office,6,187.35,1124.1,474.5,649.6,57.79
ORD-007267,2024-02-03,2024,Q1,2,February,North America,United States,Electronics,Cameras,Corporate,10,1891.87,18918.7,13192.02,5726.68,30.27
ORD-007268,2024-02-06,2024,Q1,2,February,Latin America,Argentina,Clothing,Jackets,Consumer,7,343.13,2401.91,1236.82,1165.09,48.51
ORD-007269,2024-08-19,2024,Q3,8,August,North America,Canada,Clothing,Shirts,Home Office,15,78.15,1172.25,610.63,561.62,47.91
ORD-007270,2022-11-30,2022,Q4,11,November,Asia Pacific,China,Clothing,Accessories,Consumer,5,57.72,288.6,215.81,72.79,25.22
ORD-007271,2023-03-25,2023,Q1,3,March,Asia Pacific,South Korea,Electronics,Smartphones,Home Office,15,1592.6,23889.0,15608.43,8280.57,34.66
ORD-007272,2023-11-09,2023,Q4,11,November,North America,Mexico,Clothing,Pants,Home Office,5,116.62,583.1,391.03,192.07,32.94
ORD-007273,2024-01-20,2024,Q1,1,January,Asia Pacific,South Korea,Clothing,Pants,Consumer,12,330.92,3971.04,2269.03,1702.01,42.86
ORD-007274,2024-11-16,2024,Q4,11,November,Asia Pacific,Australia,Furniture,Desks,Home Office,15,301.32,4519.8,2961.46,1558.34,34.48
ORD-007275,2022-03-10,2022,Q1,3,March,Europe,United Kingdom,Office Supplies,Staplers,Home Office,11,162.71,1789.81,800.73,989.08,55.26
ORD-007276,2022-10-06,2022,Q4,10,October,Europe,Germany,Office Supplies,Staplers,Home Office,15,195.57,2933.55,1232.06,1701.49,58.0
ORD-007277,2022-08-15,2022,Q3,8,August,Europe,Spain,Clothing,Shoes,Consumer,12,110.66,1327.92,726.57,601.35,45.29
ORD-007278,2023-04-28,2023,Q2,4,April,Latin America,Brazil,Clothing,Pants,Consumer,1,94.35,94.35,53.03,41.32,43.79
ORD-007279,2024-06-21,2024,Q2,6,June,North America,Mexico,Office Supplies,Staplers,Corporate,7,160.01,1120.07,739.5,380.57,33.98
ORD-007280,2024-02-06,2024,Q1,2,February,North America,Canada,Clothing,Pants,Consumer,14,352.11,4929.54,2757.62,2171.92,44.06
ORD-007281,2024-08-26,2024,Q3,8,August,Asia Pacific,South Korea,Clothing,Pants,Corporate,16,123.83,1981.28,1455.7,525.58,26.53
ORD-007282,2022-02-03,2022,Q1,2,February,Europe,Italy,Clothing,Pants,Home Office,2,179.57,359.14,255.62,103.52,28.82
ORD-007283,2024-11-13,2024,Q4,11,November,Latin America,Brazil,Clothing,Jackets,Home Office,1,114.27,114.27,74.26,40.01,35.01
ORD-007284,2022-05-17,2022,Q2,5,May,Latin America,Chile,Office Supplies,Pens,Consumer,16,103.83,1661.28,968.39,692.89,41.71
ORD-007285,2022-09-10,2022,Q3,9,September,Latin America,Argentina,Clothing,Jackets,Corporate,8,37.31,298.48,145.28,153.2,51.33
ORD-007286,2022-07-04,2022,Q3,7,July,North America,Canada,Furniture,Tables,Corporate,8,119.83,958.64,659.63,299.01,31.19
ORD-007287,2024-09-03,2024,Q3,9,September,North America,Mexico,Office Supplies,Notebooks,Corporate,1,55.31,55.31,24.7,30.61,55.34
ORD-007288,2022-02-11,2022,Q1,2,February,Latin America,Brazil,Clothing,Jackets,Home Office,2,398.84,797.68,406.37,391.31,49.06
ORD-007289,2024-08-26,2024,Q3,8,August,North America,Mexico,Furniture,Shelves,Consumer,14,1215.74,17020.36,13073.11,3947.25,23.19
ORD-007290,2023-10-28,2023,Q4,10,October,Asia Pacific,Australia,Furniture,Shelves,Home Office,5,122.74,613.7,316.49,297.21,48.43
ORD-007291,2023-01-13,2023,Q1,1,January,North America,United States,Office Supplies,Notebooks,Consumer,1,27.33,27.33,11.8,15.53,56.82
ORD-007292,2023-04-13,2023,Q2,4,April,Asia Pacific,Japan,Electronics,Laptops,Corporate,11,1612.2,17734.2,13143.07,4591.13,25.89
ORD-007293,2022-09-10,2022,Q3,9,September,Asia Pacific,Japan,Furniture,Desks,Corporate,2,544.93,1089.86,600.01,489.85,44.95
ORD-007294,2024-05-15,2024,Q2,5,May,North America,Mexico,Clothing,Shirts,Home Office,16,345.75,5532.0,2725.3,2806.7,50.74
ORD-007295,2024-02-25,2024,Q1,2,February,Latin America,Colombia,Electronics,Audio,Consumer,1,990.9,990.9,785.79,205.11,20.7
ORD-007296,2023-12-05,2023,Q4,12,December,North America,Mexico,Clothing,Jackets,Consumer,3,151.6,454.8,267.37,187.43,41.21
ORD-007297,2022-12-31,2022,Q4,12,December,Asia Pacific,China,Electronics,Tablets,Home Office,15,737.11,12715.15,8236.38,4478.77,35.22
ORD-007298,2023-07-14,2023,Q3,7,July,Europe,Spain,Furniture,Shelves,Consumer,7,223.78,1566.46,906.04,660.42,42.16
ORD-007299,2023-08-19,2023,Q3,8,August,Latin America,Brazil,Office Supplies,Staplers,Consumer,3,35.24,105.72,71.89,33.83,32.0
ORD-007300,2023-06-18,2023,Q2,6,June,North America,Canada,Electronics,Smartphones,Corporate,19,1843.43,35025.17,30355.92,4669.25,13.33
ORD-007301,2024-02-27,2024,Q1,2,February,Asia Pacific,South Korea,Furniture,Shelves,Home Office,8,327.79,2622.32,1675.56,946.76,36.1
ORD-007302,2024-04-19,2024,Q2,4,April,Asia Pacific,India,Electronics,Cameras,Home Office,13,707.52,9197.76,7103.6,2094.16,22.77
ORD-007303,2023-07-15,2023,Q3,7,July,Latin America,Brazil,Furniture,Chairs,Home Office,19,612.22,11632.18,6982.03,4650.15,39.98
ORD-007304,2024-05-28,2024,Q2,5,May,Asia Pacific,South Korea,Electronics,Smartphones,Home Office,9,648.09,5832.81,3980.08,1852.73,31.76
ORD-007305,2023-06-07,2023,Q2,6,June,Europe,Germany,Clothing,Accessories,Corporate,17,141.62,2407.54,1616.25,791.29,32.87
ORD-007306,2022-05-07,2022,Q2,5,May,Europe,France,Electronics,Cameras,Corporate,10,330.57,3305.7,2433.31,872.39,26.39
ORD-007307,2023-11-07,2023,Q4,11,November,North America,Mexico,Furniture,Tables,Corporate,3,98.59,295.77,148.01,147.76,49.96
ORD-007308,2024-11-05,2024,Q4,11,November,Europe,Italy,Clothing,Accessories,Consumer,3,27.16,81.48,41.92,39.56,48.55
ORD-007309,2022-07-19,2022,Q3,7,July,Europe,Italy,Electronics,Laptops,Consumer,15,157.67,2365.05,2126.61,238.44,10.08
ORD-007310,2023-07-03,2023,Q3,7,July,Asia Pacific,Australia,Office Supplies,Staplers,Consumer,5,156.06,780.3,464.49,315.81,40.47
ORD-007311,2024-08-20,2024,Q3,8,August,Europe,Germany,Electronics,Audio,Home Office,3,1974.56,5923.68,3912.34,2011.34,33.95
ORD-007312,2022-06-27,2022,Q2,6,June,North America,Mexico,Office Supplies,Staplers,Home Office,5,138.82,694.1,402.16,291.94,42.06
ORD-007313,2024-12-11,2024,Q4,12,December,Europe,Germany,Clothing,Jackets,Corporate,14,49.08,687.12,479.76,207.36,30.18
ORD-007314,2022-01-23,2022,Q1,1,January,North America,United States,Clothing,Shoes,Corporate,4,301.73,1206.92,793.56,413.36,34.25
ORD-007315,2024-07-26,2024,Q3,7,July,Latin America,Argentina,Furniture,Desks,Home Office,14,603.57,8449.98,4759.77,3690.21,43.67
ORD-007316,2023-01-24,2023,Q1,1,January,North America,Canada,Furniture,Shelves,Corporate,3,841.54,2524.62,1472.69,1051.93,41.67
ORD-007317,2024-10-05,2024,Q4,10,October,Europe,France,Clothing,Shoes,Home Office,19,342.69,6511.11,3564.31,2946.8,45.26
ORD-007318,2022-03-25,2022,Q1,3,March,Europe,Italy,Clothing,Shoes,Consumer,1,49.04,49.04,25.11,23.93,48.8
ORD-007319,2023-10-16,2023,Q4,10,October,Europe,Italy,Office Supplies,Notebooks,Consumer,18,45.64,821.52,497.75,323.77,39.41
ORD-007320,2023-12-12,2023,Q4,12,December,North America,Mexico,Office Supplies,Notebooks,Corporate,1,12.67,12.67,6.99,5.68,44.83
ORD-007321,2024-06-02,2024,Q2,6,June,Latin America,Argentina,Furniture,Tables,Corporate,17,1177.07,20010.19,12788.03,7222.16,36.09
ORD-007322,2022-06-16,2022,Q2,6,June,North America,Mexico,Furniture,Chairs,Home Office,15,1146.0,17190.0,11803.78,5386.22,31.33
ORD-007323,2022-03-07,2022,Q1,3,March,Asia Pacific,South Korea,Office Supplies,Staplers,Home Office,15,133.36,2000.4,803.7,1196.7,59.82
ORD-007324,2022-04-03,2022,Q2,4,April,Asia Pacific,Japan,Office Supplies,Pens,Home Office,15,90.41,1356.15,784.01,572.14,42.19
ORD-007325,2024-04-12,2024,Q2,4,April,Latin America,Argentina,Furniture,Shelves,Corporate,13,914.35,11886.55,9401.89,2484.66,20.9
ORD-007326,2024-09-22,2024,Q3,9,September,North America,United States,Clothing,Pants,Corporate,7,338.07,2366.49,1384.51,981.98,41.5
ORD-007327,2024-01-09,2024,Q1,1,January,Latin America,Brazil,Furniture,Chairs,Corporate,14,1290.38,18065.32,13477.36,4587.96,25.4
ORD-007328,2024-02-27,2024,Q1,2,February,Latin America,Argentina,Clothing,Pants,Corporate,19,80.11,1522.09,744.68,777.41,51.08
ORD-007329,2023-06-28,2023,Q2,6,June,Europe,Italy,Office Supplies,Staplers,Corporate,1,81.86,81.86,41.82,40.04,48.91
ORD-007330,2024-04-05,2024,Q2,4,April,Asia Pacific,South Korea,Furniture,Desks,Consumer,8,965.36,7722.88,5741.31,1981.57,25.66
ORD-007331,2022-03-06,2022,Q1,3,March,Asia Pacific,Australia,Furniture,Chairs,Corporate,7,939.1,6573.7,4668.02,1905.68,28.99
ORD-007332,2024-12-25,2024,Q4,12,December,Asia Pacific,India,Office Supplies,Staplers,Home Office,10,7.76,77.6,44.67,32.93,42.44
ORD-007333,2023-06-13,2023,Q2,6,June,North America,Canada,Office Supplies,Paper,Corporate,3,186.69,560.07,320.67,239.4,42.74
ORD-007334,2024-03-02,2024,Q1,3,March,Asia Pacific,China,Clothing,Shirts,Consumer,8,39.02,312.16,192.86,119.3,38.22
ORD-007335,2022-02-02,2022,Q1,2,February,Asia Pacific,India,Office Supplies,Pens,Consumer,2,30.87,61.74,35.33,26.41,42.78
ORD-007336,2024-03-19,2024,Q1,3,March,North America,Canada,Electronics,Audio,Corporate,1,1076.01,1076.01,765.95,310.06,28.82
ORD-007337,2022-07-18,2022,Q3,7,July,Latin America,Brazil,Electronics,Cameras,Consumer,2,724.99,1449.98,1131.94,318.04,21.93
ORD-007338,2023-04-27,2023,Q2,4,April,North America,Mexico,Clothing,Shoes,Consumer,20,73.34,1466.8,913.66,553.14,37.71
ORD-007339,2024-03-12,2024,Q1,3,March,Latin America,Argentina,Office Supplies,Notebooks,Corporate,17,178.53,3035.01,1490.41,1544.6,50.89
ORD-007340,2024-06-12,2024,Q2,6,June,North America,United States,Office Supplies,Paper,Consumer,18,108.2,1947.6,1174.83,772.77,39.68
ORD-007341,2023-07-10,2023,Q3,7,July,North America,Mexico,Office Supplies,Binders,Corporate,16,18.17,290.72,134.8,155.92,53.63
ORD-007342,2022-12-12,2022,Q4,12,December,North America,United States,Clothing,Shirts,Home Office,11,247.09,2717.99,1922.9,795.09,29.25
ORD-007343,2022-07-09,2022,Q3,7,July,Latin America,Brazil,Clothing,Shoes,Consumer,14,271.37,3799.18,2273.65,1525.53,40.15
ORD-007344,2024-08-29,2024,Q3,8,August,Europe,Germany,Electronics,Cameras,Corporate,11,1376.13,15137.43,10063.15,5074.28,33.52
ORD-007345,2024-08-05,2024,Q3,8,August,North America,United States,Furniture,Desks,Home Office,3,543.13,1629.39,960.87,668.52,41.03
ORD-007346,2024-04-15,2024,Q2,4,April,Europe,United Kingdom,Electronics,Smartphones,Consumer,10,2115.61,21156.1,15442.61,5713.49,27.01
ORD-007347,2023-05-11,2023,Q2,5,May,Latin America,Argentina,Office Supplies,Binders,Home Office,11,27.44,301.84,189.03,112.81,37.37
ORD-007348,2023-05-06,2023,Q2,5,May,North America,Canada,Electronics,Audio,Corporate,6,1747.57,10485.42,7029.99,3455.43,32.95
ORD-007349,2022-01-07,2022,Q1,1,January,Asia Pacific,India,Clothing,Shirts,Consumer,2,338.14,676.28,419.0,257.28,38.04
ORD-007350,2022-05-14,2022,Q2,5,May,Asia Pacific,South Korea,Electronics,Cameras,Consumer,7,1346.54,9425.78,6796.79,2628.99,27.89
ORD-007351,2024-06-01,2024,Q2,6,June,Asia Pacific,Japan,Clothing,Shoes,Consumer,1,130.09,130.09,71.42,58.67,45.1
ORD-007352,2022-05-27,2022,Q2,5,May,Latin America,Chile,Electronics,Smartphones,Corporate,7,786.99,5508.93,4428.1,1080.83,19.62
ORD-007353,2022-06-03,2022,Q2,6,June,Europe,United Kingdom,Electronics,Tablets,Consumer,13,1906.82,24788.66,16887.22,7901.44,31.88
ORD-007354,2024-12-12,2024,Q4,12,December,North America,United States,Office Supplies,Paper,Corporate,6,163.83,982.98,668.4,314.58,32.0
ORD-007355,2022-06-15,2022,Q2,6,June,Europe,France,Clothing,Pants,Consumer,13,32.37,420.81,310.69,110.12,26.17
ORD-007356,2023-04-27,2023,Q2,4,April,Europe,Spain,Clothing,Accessories,Home Office,15,153.09,2296.35,1565.76,730.59,31.82
ORD-007357,2024-08-03,2024,Q3,8,August,Asia Pacific,India,Office Supplies,Paper,Consumer,10,112.27,1122.7,661.29,461.41,41.1
ORD-007358,2022-03-06,2022,Q1,3,March,Latin America,Argentina,Office Supplies,Notebooks,Corporate,7,150.13,1050.91,579.49,471.42,44.86
ORD-007359,2023-06-21,2023,Q2,6,June,Asia Pacific,China,Furniture,Desks,Consumer,17,1407.14,23921.38,12933.17,10988.21,45.93
ORD-007360,2023-06-06,2023,Q2,6,June,Asia Pacific,Australia,Furniture,Desks,Corporate,20,539.7,10794.0,6347.57,4446.43,41.19
ORD-007361,2022-09-14,2022,Q3,9,September,Europe,Spain,Office Supplies,Paper,Corporate,8,22.77,182.16,86.4,95.76,52.57
ORD-007362,2023-02-20,2023,Q1,2,February,Europe,United Kingdom,Office Supplies,Notebooks,Corporate,8,172.07,1376.56,876.42,500.14,36.33
ORD-007363,2023-01-24,2023,Q1,1,January,Europe,Germany,Office Supplies,Binders,Consumer,8,162.39,1299.12,867.33,431.79,33.24
ORD-007364,2022-09-11,2022,Q3,9,September,Europe,Italy,Furniture,Desks,Home Office,14,1479.09,20707.26,13649.98,7057.28,34.08
ORD-007365,2022-04-21,2022,Q2,4,April,Europe,Germany,Furniture,Shelves,Home Office,5,977.56,4887.8,3798.2,1089.6,22.29
ORD-007366,2022-08-29,2022,Q3,8,August,North America,United States,Electronics,Audio,Home Office,2,579.3,1158.6,895.78,262.82,22.68
ORD-007367,2023-03-13,2023,Q1,3,March,Europe,France,Electronics,Audio,Home Office,7,2066.49,14465.43,11151.86,3313.57,22.91
ORD-007368,2022-06-18,2022,Q2,6,June,Latin America,Brazil,Furniture,Chairs,Home Office,19,297.62,5654.78,3833.35,1821.43,32.21
ORD-007369,2024-11-03,2024,Q4,11,November,North America,Mexico,Electronics,Tablets,Consumer,11,549.62,6952.69,4046.39,2906.3,41.8
ORD-007370,2024-11-29,2024,Q4,11,November,Latin America,Argentina,Furniture,Shelves,Home Office,1,1099.32,1099.32,759.96,339.36,30.87
ORD-007371,2024-12-10,2024,Q4,12,December,Latin America,Colombia,Clothing,Accessories,Consumer,18,191.05,3438.9,2068.57,1370.33,39.85
ORD-007372,2022-04-16,2022,Q2,4,April,Europe,United Kingdom,Office Supplies,Binders,Corporate,7,58.31,408.17,205.38,202.79,49.68
ORD-007373,2024-12-20,2024,Q4,12,December,Latin America,Chile,Office Supplies,Paper,Home Office,19,146.49,2783.31,1793.21,990.1,35.57
ORD-007374,2024-08-24,2024,Q3,8,August,North America,United States,Electronics,Cameras,Corporate,5,676.34,3381.7,2370.52,1011.18,29.9
ORD-007375,2022-11-10,2022,Q4,11,November,Asia Pacific,South Korea,Electronics,Laptops,Corporate,18,1185.91,24548.34,16134.81,8413.53,34.27
ORD-007376,2023-03-01,2023,Q1,3,March,Latin America,Argentina,Electronics,Tablets,Home Office,17,1009.53,17162.01,13836.06,3325.95,19.38
ORD-007377,2024-12-10,2024,Q4,12,December,North America,Canada,Electronics,Smartphones,Corporate,9,1370.0,14179.5,8361.14,5818.36,41.03
ORD-007378,2023-07-22,2023,Q3,7,July,Asia Pacific,Japan,Clothing,Shoes,Home Office,7,329.49,2306.43,1278.74,1027.69,44.56
ORD-007379,2022-12-19,2022,Q4,12,December,Latin America,Argentina,Furniture,Shelves,Corporate,2,1048.97,2097.94,1359.38,738.56,35.2
ORD-007380,2022-05-25,2022,Q2,5,May,North America,Canada,Office Supplies,Notebooks,Corporate,3,84.56,253.68,105.1,148.58,58.57
ORD-007381,2023-08-20,2023,Q3,8,August,Asia Pacific,India,Clothing,Jackets,Home Office,19,271.96,5167.24,3784.51,1382.73,26.76
ORD-007382,2023-12-19,2023,Q4,12,December,Latin America,Brazil,Electronics,Cameras,Consumer,4,991.16,4559.34,3313.61,1245.73,27.32
ORD-007383,2022-01-30,2022,Q1,1,January,Europe,France,Furniture,Shelves,Home Office,13,673.27,8752.51,4581.88,4170.63,47.65
ORD-007384,2024-12-03,2024,Q4,12,December,Asia Pacific,Australia,Furniture,Desks,Home Office,12,1189.93,14279.16,11325.28,2953.88,20.69
ORD-007385,2023-09-09,2023,Q3,9,September,Asia Pacific,Japan,Clothing,Shirts,Home Office,17,119.46,2030.82,1028.54,1002.28,49.35
ORD-007386,2023-08-13,2023,Q3,8,August,Latin America,Brazil,Electronics,Cameras,Corporate,11,841.66,9258.26,7311.27,1946.99,21.03
ORD-007387,2024-12-07,2024,Q4,12,December,Europe,Italy,Furniture,Sofas,Home Office,1,1071.28,1071.28,652.84,418.44,39.06
ORD-007388,2024-11-04,2024,Q4,11,November,Latin America,Argentina,Electronics,Smartphones,Corporate,20,920.19,21164.37,13343.36,7821.01,36.95
ORD-007389,2022-03-13,2022,Q1,3,March,Latin America,Colombia,Office Supplies,Binders,Corporate,9,162.85,1465.65,931.4,534.25,36.45
ORD-007390,2023-09-02,2023,Q3,9,September,North America,Mexico,Clothing,Shirts,Corporate,1,145.12,145.12,104.04,41.08,28.31
ORD-007391,2023-02-13,2023,Q1,2,February,Europe,France,Office Supplies,Pens,Home Office,16,22.4,358.4,172.91,185.49,51.76
ORD-007392,2024-09-24,2024,Q3,9,September,Asia Pacific,South Korea,Clothing,Pants,Consumer,17,207.88,3533.96,2272.85,1261.11,35.69
ORD-007393,2023-06-12,2023,Q2,6,June,North America,United States,Clothing,Shirts,Home Office,11,33.71,370.81,195.2,175.61,47.36
ORD-007394,2023-10-18,2023,Q4,10,October,Europe,Italy,Furniture,Desks,Consumer,2,1386.26,2772.52,1847.94,924.58,33.35
ORD-007395,2024-12-01,2024,Q4,12,December,Asia Pacific,India,Clothing,Accessories,Home Office,14,225.99,3163.86,2239.03,924.83,29.23
ORD-007396,2022-03-07,2022,Q1,3,March,Asia Pacific,Australia,Furniture,Chairs,Home Office,3,1069.74,3209.22,2068.21,1141.01,35.55
